SessionID,DeviseID,UserID,Date,Year,TimeStamp,X,Y,Z,Activity
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.232456, -2.6003714, 0.6096679, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.336662, -2.7321267, 0.5162414, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.480395, -2.8542998, 0.48869252, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.289949, -2.8447175, 0.6012835, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.271982, -2.6902046, 0.7138744, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.321092, -2.6315136, 0.7366321, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.409727, -2.772851, 0.753401, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.472012, -3.0112085, 0.61206347, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.545075, -3.0423505, 0.39766157, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.523516, -2.9177818, 0.23117073, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.493571, -2.59558, 0.277884, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.577415, -2.238643, 0.28027955, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.5055485, -1.9224302, 0.20721522, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.240841, -2.099701, 0.118579805, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.449253, -2.388365, 0.4204193, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.529505, -1.9811212, 0.46833035, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.644491, -1.7619282, 0.37969494, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.657666, -1.9619569, 0.38448605, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.5510645, -2.2098963, 0.37490383, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.406134, -2.3164985, 0.34735498, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.297136, -2.436276, 0.50186807, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.248027, -2.5309002, 0.65757895, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.390562, -2.6147447, 0.7486099, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.457638, -2.6997867, 0.8576075, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.445661, -2.6722379, 0.8001143, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.414518, -2.7692578, 0.7713676, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.064768, -2.9345508, 0.8204764, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.000088, -3.033966, 0.8348498, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 8.970143, -3.0100107, 0.84562975, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.2240715, -2.9357486, 0.6551834, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.43488, -3.0315707, 0.73543435, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.328279, -2.9728796, 0.6875233, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.406134, -2.9453309, 0.5318125, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.563043, -2.853102, 0.3569372, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.457638, -2.7129622, 0.35813498, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.458836, -2.655469, 0.1832597, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.464825, -2.7213466, 0.09941539, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.301927, -2.6135468, 0.06587767, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.433682, -2.5249114, -0.09342651, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.463627, -2.4841871, -0.1688864, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.403738, -2.59558, -0.0742621, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.407331, -2.624327, -0.06587767, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.462429, -2.5812068, -0.029944396, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.523516, -2.5836024, 0.15930419, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.4660225, -2.5548558, 0.12696424, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.340256, -2.585998, 0.2275774, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.329476, -2.6147447, 0.026351068, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.226467, -2.6734357, -0.050306585, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.333069, -2.7201488, -0.21440187, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.448055, -2.5848002, -0.43239707, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.529505, -2.5021536, -0.4455726, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.663655, -2.527307, -0.43479264, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.662457, -2.5249114, -0.3761016, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.627722, -2.468616, -0.277884, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.518724, -2.3703983, -0.28507066, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.4241, -2.2614007, -0.1784686, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.2959385, -2.1787543, -0.10779983, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.317498, -2.1943252, -0.18924858, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.39176, -2.4111228, -0.033537723, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.329476, -2.5392847, -0.046713255, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.363013, -2.5500648, -0.1533153, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.421704, -2.6255245, 0.0347355, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.30073, -2.6734357, -0.010779982, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.369002, -2.7021823, -0.008384431, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.462429, -2.8866398, -0.035933275, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.46722, -2.9201775, -0.088635415, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.4791975, -2.874662, -0.17966637, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.476802, -2.8938265, -0.19403969, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.351036, -2.783631, -0.29105952, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.443265, -2.6985888, -0.5378013, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.407331, -2.6937978, -0.65638113, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.274378, -2.6614578, -0.5497791, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.382178, -2.6626556, -0.2730929, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.5858, -2.2733786, 0.118579805, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.731929, -2.2733786, 0.46353924, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.767862, -2.3955517, 0.16649084, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.513933, -2.169172, -0.64560115, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.965495, -2.2913451, -0.70668775, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.5510645, -2.3955517, -0.78454316, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.396551, -2.6063602, -0.6635678, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.184545, -2.6135468, -0.27069733, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.252818, -2.414716, -0.2227863, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.3163, -2.5416803, 0.06467989, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.291147, -2.190732, -0.25392848, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.345047, -1.5918441, -0.7282477, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.614547, -1.4612865, -0.96420956, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.747499, -1.5774708, -0.40963933, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.715159, -1.6098107, 0.32938835, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.965495, -2.1380298, 0.2227863, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.969089, -2.5871959, -0.10540427, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.546273, -2.4758027, -0.37490383, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.360618, -2.368003, -0.3665194, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.281565, -2.356025, -0.10061317, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.403738, -2.2961361, -0.3018395, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.442067, -2.2518187, -0.33537722, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.548669, -2.303323, 0.20841299, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.648085, -2.1823475, 0.43479264, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.61814, -2.1380298, 0.37370604, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.627722, -2.3787827, 0.31381726, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.512735, -2.2242696, 0.16649084, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.461231, -2.3045206, 0.081448756, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.495967, -2.5979757, 0.2515329, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.38697, -2.9525175, 0.66596335, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.170172, -3.114217, 0.9414518, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.145019, -3.0052195, 0.9127052, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.202512, -2.927364, 0.7893343, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.315103, -2.7932131, 0.7629832, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.4205065, -2.6818202, 0.7689721, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.227665, -2.7668622, 0.99774724, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.05279, -2.9968352, 1.2013692, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.003681, -3.1609304, 1.3738489, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 8.980923, -3.1765015, 1.3918155, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.204907, -3.172908, 1.2959934, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.340256, -3.0495372, 1.2816201, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.292345, -2.8758597, 1.2888068, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.218082, -2.5716248, 1.2217313, Standing, 
583-52, RWD9.220429.033.G1, HA, December 7, 2024, 1733595373583, 9.307916, -2.3943539, 1.1834025, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 1.1091404, 3.302268, 9.252818, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 1.0600317, 3.1956658, 9.243236, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 1.0444605, 3.1800947, 9.083932, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 1.0432627, 3.2136326, 9.069558, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 1.0839871, 3.1178105, 9.147414, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 1.0085273, 3.1549416, 9.136634, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 1.2301158, 3.055526, 9.442067, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 1.1558536, 3.1453593, 9.369002, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 1.1283048, 3.089064, 9.336662, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 1.1019537, 3.1130195, 9.130645, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 1.1283048, 3.104635, 9.137832, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 1.1007559, 3.0567238, 8.8839035, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 1.1774136, 3.0303729, 8.712622, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 1.1941825, 3.114217, 8.221533, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 1.4684732, 3.0471418, 7.2429504, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 1.079196, 2.3955517, 6.3290477, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 2.6602602, 0.94025403, 7.4345946, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 2.2745762, 1.7834882, 6.7877955, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 2.548867, 1.4109799, 6.8153443, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 3.7119074, -0.16050196, 7.7328405, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 4.272466, 0.053899914, 6.9710555, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 5.705006, -0.6444034, 7.1591063, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 6.075119, -1.266049, 6.7626424, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 8.062229, -3.5334387, 7.0872397, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 7.811894, -2.473407, 5.9122214, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 8.522175, -2.7608733, 5.5816355, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 10.050537, -4.5036373, 4.93843, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.678029, -4.253302, 2.9177818, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.740313, -4.3934417, 1.8673325, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 10.329618, -4.948012, 1.5295597, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 10.954858, -4.9456162, 1.32474, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 11.121348, -5.6606884, 1.0252961, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 10.838674, -5.567262, 0.39047492, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 10.635052, -4.8749475, 0.04551548, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 10.142766, -3.6376452, -0.5378013, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 10.184688, -3.6208763, -0.5988879, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.592987, -3.9334958, -0.48390144, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.123459, -3.2627413, 0.7138744, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.26839, -3.3417945, 1.0672183, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.658864, -3.1369748, 0.56175685, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.7930155, -2.5668335, 0.21200632, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.682819, -2.1356342, -0.24075294, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.498363, -1.8936836, -0.39766157, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.727138, -1.5463285, -0.3521461, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.673238, -1.5882508, -1.0971626, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.406134, -2.0853276, -1.2301158, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.352234, -1.9895056, -0.6156568, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.498363, -1.7391706, -0.22997296, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.535493, -1.5511197, -0.008384431, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.482791, -1.9116502, -0.1089976, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.419309, -2.3859694, -0.29105952, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.437276, -2.4542427, -0.54139465, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.592987, -2.4494514, -0.55337244, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.606162, -2.318894, -0.46473703, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.595382, -2.2578075, -0.37011272, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.475605, -2.3045206, -0.26590624, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.406134, -2.2158852, -0.5545702, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.301927, -2.0338233, -0.79053205, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.301927, -1.9296168, -0.822872, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.287554, -1.8206192, -0.7725654, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.422902, -1.9559679, -0.67195225, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.450451, -1.9679457, -0.5497791, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.5319, -2.0805366, -0.6216456, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.511538, -2.1068876, -0.534208, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.603766, -2.0661633, -0.7665765, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.630117, -1.9691435, -1.0708116, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.718753, -1.9691435, -0.9450451, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.794213, -1.8505636, -0.7677743, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.869673, -1.8685303, -0.9570229, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.715159, -1.832597, -0.96301174, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.59658, -1.7547415, -1.0157139, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.407331, -1.8721236, -1.0300872, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.454044, -2.12725, -1.074405, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.539086, -2.356025, -1.0995582, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.60736, -2.3392563, -0.98337394, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.555856, -2.2003143, -0.9917584, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.438474, -2.099701, -1.009725, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.494769, -1.9356058, -1.1354915, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.485187, -1.8793103, -1.0803938, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.561845, -1.8469703, -1.1678314, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.559449, -1.8254104, -1.2492802, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.468418, -1.7032372, -1.1678314, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.6361065, -1.8170259, -1.079196, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.615745, -1.9451879, -1.1151294, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.620536, -2.025439, -1.0264939, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.583405, -2.014659, -0.8719808, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.645689, -2.1332388, -0.8073009, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.633711, -2.0913167, -0.8911452, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.567833, -1.8960792, -0.8264653, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.584602, -1.8313992, -0.76178545, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.446858, -1.7727082, -0.7821476, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.425298, -1.693655, -0.7713676, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.482791, -1.634964, -0.7569943, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.577415, -1.7415661, -0.5713391, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.734324, -1.8170259, -0.5749324, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.739116, -1.6852705, -0.61086565, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.643293, -1.6289752, -0.4958792, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.6097555, -1.6193929, -0.51264805, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.583405, -1.7643238, -0.544988, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.533098, -1.9523746, -0.34735498, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.444463, -2.0338233, -0.2874662, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.614547, -2.0553832, -0.3317839, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.487582, -2.0110657, -0.12576646, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.52112, -2.0613723, -0.058691017, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.43488, -2.297334, -0.112590924, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.483989, -2.5009558, -0.023955517, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.612151, -2.1452165, -0.26351067, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.832541, -1.5091976, -0.2036219, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.801399, -1.0324827, -0.20841299, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.842124, -1.042065, -0.18086416, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.8780575, -1.6205907, -0.15690863, Standing, 
97-53, RWD9.220429.033.G1, HA, December 7, 2024, 1733595389097, 9.799004, -1.7140172, 0.07186655, Standing, 
